time,value
2024-01-05 14:44:39,79
2024-01-05 14:44:40,79
2024-01-05 14:44:41,74
2024-01-05 14:44:42,74
2024-01-05 14:44:43,74
2024-01-05 14:44:44,74
2024-01-05 14:44:45,74
2024-01-05 14:44:46,69
2024-01-05 14:44:47,69
2024-01-05 14:44:48,69
2024-01-05 14:44:49,69
2024-01-05 14:44:50,69
2024-01-05 14:44:51,69
2024-01-05 14:44:52,69
2024-01-05 14:44:53,69
2024-01-05 14:44:54,69
2024-01-05 14:44:55,69
2024-01-05 14:44:56,69
2024-01-05 14:44:57,69
2024-01-05 14:44:58,69
2024-01-05 14:44:59,69
2024-01-05 14:45:00,69
2024-01-05 14:45:01,69
2024-01-05 14:45:02,69
2024-01-05 14:45:03,69
2024-01-05 14:45:04,69
2024-01-05 14:45:05,69
2024-01-05 14:45:06,69
2024-01-05 14:45:07,69
2024-01-05 14:45:08,69
2024-01-05 14:45:09,69
2024-01-05 14:45:10,69
2024-01-05 14:45:11,70
2024-01-05 14:45:12,70
2024-01-05 14:45:13,70
2024-01-05 14:45:14,70
2024-01-05 14:45:15,70
2024-01-05 14:45:16,71
2024-01-05 14:45:17,71
2024-01-05 14:45:18,71
2024-01-05 14:45:19,71
2024-01-05 14:45:20,71
2024-01-05 14:45:21,72
2024-01-05 14:45:22,72
2024-01-05 14:45:23,72
2024-01-05 14:45:24,72
2024-01-05 14:45:25,72
2024-01-05 14:45:26,72
2024-01-05 14:45:27,72
2024-01-05 14:45:28,72
2024-01-05 14:45:29,72
2024-01-05 14:45:30,72
2024-01-05 14:45:31,71
2024-01-05 14:45:32,71
2024-01-05 14:45:33,71
2024-01-05 14:45:34,71
2024-01-05 14:45:35,71
2024-01-05 14:45:36,69
2024-01-05 14:45:37,69
2024-01-05 14:45:38,69
2024-01-05 14:45:39,69
2024-01-05 14:45:40,69
2024-01-05 14:45:41,66
2024-01-05 14:45:42,66
2024-01-05 14:45:43,66
2024-01-05 14:45:44,66
2024-01-05 14:45:45,66
2024-01-05 14:45:46,66
2024-01-05 14:45:47,66
2024-01-05 14:45:48,66
2024-01-05 14:45:49,66
2024-01-05 14:45:50,66
2024-01-05 14:45:51,65
2024-01-05 14:45:52,65
2024-01-05 14:45:53,65
2024-01-05 14:45:54,65
2024-01-05 14:45:55,65
2024-01-05 14:45:56,63
2024-01-05 14:45:57,63
2024-01-05 14:45:58,63
2024-01-05 14:45:59,63
2024-01-05 14:46:00,63
2024-01-05 14:46:01,61
2024-01-05 14:46:02,61
2024-01-05 14:46:03,61
2024-01-05 14:46:04,61
2024-01-05 14:46:05,61
2024-01-05 14:46:06,61
2024-01-05 14:46:07,61
2024-01-05 14:46:08,61
2024-01-05 14:46:09,61
2024-01-05 14:46:10,61
2024-01-05 14:46:11,61
2024-01-05 14:46:12,61
2024-01-05 14:46:13,61
2024-01-05 14:46:14,61
2024-01-05 14:46:15,61
2024-01-05 14:46:16,61
2024-01-05 14:46:17,61
2024-01-05 14:46:18,61
2024-01-05 14:46:19,61
2024-01-05 14:46:20,61
2024-01-05 14:46:21,61
2024-01-05 14:46:22,61
2024-01-05 14:46:23,61
2024-01-05 14:46:24,61
2024-01-05 14:46:25,61
2024-01-05 14:46:26,61
2024-01-05 14:46:27,61
2024-01-05 14:46:28,61
2024-01-05 14:46:29,61
2024-01-05 14:46:30,61
2024-01-05 14:46:31,62
2024-01-05 14:46:32,62
2024-01-05 14:46:33,62
2024-01-05 14:46:34,62
2024-01-05 14:46:35,62
2024-01-05 14:46:36,62
2024-01-05 14:46:37,62
2024-01-05 14:46:38,62
2024-01-05 14:46:39,62
2024-01-05 14:46:40,62
2024-01-05 14:46:41,63
2024-01-05 14:46:42,63
2024-01-05 14:46:43,63
2024-01-05 14:46:44,63
2024-01-05 14:46:45,63
2024-01-05 14:46:46,64
2024-01-05 14:46:47,64
2024-01-05 14:46:48,64
2024-01-05 14:46:49,64
2024-01-05 14:46:50,64
2024-01-05 14:46:51,64
2024-01-05 14:46:52,64
2024-01-05 14:46:53,64
2024-01-05 14:46:54,64
2024-01-05 14:46:55,64
2024-01-05 14:46:56,65
2024-01-05 14:46:57,65
2024-01-05 14:46:58,65
2024-01-05 14:46:59,65
2024-01-05 14:47:00,65
2024-01-05 14:47:01,66
2024-01-05 14:47:02,66
2024-01-05 14:47:03,66
2024-01-05 14:47:04,66
2024-01-05 14:47:05,66
2024-01-05 14:47:06,68
2024-01-05 14:47:07,68
2024-01-05 14:47:08,68
2024-01-05 14:47:09,68
2024-01-05 14:47:10,68
2024-01-05 14:47:11,68
2024-01-05 14:47:12,68
2024-01-05 14:47:13,68
2024-01-05 14:47:14,68
2024-01-05 14:47:15,68
2024-01-05 14:47:16,69
2024-01-05 14:47:17,69
2024-01-05 14:47:18,69
2024-01-05 14:47:19,69
2024-01-05 14:47:20,69
2024-01-05 14:47:21,70
2024-01-05 14:47:22,70
2024-01-05 14:47:23,70
2024-01-05 14:47:24,70
2024-01-05 14:47:25,71
2024-01-05 14:47:26,71
2024-01-05 14:47:27,71
2024-01-05 14:47:28,71
2024-01-05 14:47:29,71
