time,value
2024-01-05 15:06:31,71
2024-01-05 15:06:32,71
2024-01-05 15:06:33,71
2024-01-05 15:06:34,71
2024-01-05 15:06:35,71
2024-01-05 15:06:36,71
2024-01-05 15:06:37,71
2024-01-05 15:06:38,71
2024-01-05 15:06:39,71
2024-01-05 15:06:40,70
2024-01-05 15:06:41,70
2024-01-05 15:06:42,70
2024-01-05 15:06:43,70
2024-01-05 15:06:44,70
2024-01-05 15:06:45,70
2024-01-05 15:06:46,70
2024-01-05 15:06:47,70
2024-01-05 15:06:48,70
2024-01-05 15:06:49,70
2024-01-05 15:06:50,73
2024-01-05 15:06:51,73
2024-01-05 15:06:52,73
2024-01-05 15:06:53,73
2024-01-05 15:06:54,73
2024-01-05 15:06:55,73
2024-01-05 15:06:56,73
2024-01-05 15:06:57,73
2024-01-05 15:06:58,73
2024-01-05 15:06:59,73
2024-01-05 15:07:00,72
2024-01-05 15:07:01,72
2024-01-05 15:07:02,72
2024-01-05 15:07:03,72
2024-01-05 15:07:04,72
2024-01-05 15:07:05,71
2024-01-05 15:07:06,71
2024-01-05 15:07:07,71
2024-01-05 15:07:08,71
2024-01-05 15:07:09,71
2024-01-05 15:07:10,72
2024-01-05 15:07:11,72
2024-01-05 15:07:12,72
2024-01-05 15:07:13,72
2024-01-05 15:07:14,72
2024-01-05 15:07:15,71
2024-01-05 15:07:16,71
2024-01-05 15:07:17,71
2024-01-05 15:07:18,71
2024-01-05 15:07:19,71
2024-01-05 15:07:20,72
2024-01-05 15:07:21,72
2024-01-05 15:07:22,72
2024-01-05 15:07:23,72
2024-01-05 15:07:24,72
2024-01-05 15:07:25,71
2024-01-05 15:07:26,71
2024-01-05 15:07:27,71
2024-01-05 15:07:28,71
2024-01-05 15:07:29,71
2024-01-05 15:07:30,72
2024-01-05 15:07:31,72
2024-01-05 15:07:32,72
2024-01-05 15:07:33,72
2024-01-05 15:07:34,72
2024-01-05 15:07:35,71
2024-01-05 15:07:36,71
2024-01-05 15:07:37,71
2024-01-05 15:07:38,71
2024-01-05 15:07:39,71
2024-01-05 15:07:40,72
2024-01-05 15:07:41,72
2024-01-05 15:07:42,72
2024-01-05 15:07:43,72
2024-01-05 15:07:44,72
2024-01-05 15:07:45,72
2024-01-05 15:07:46,72
2024-01-05 15:07:47,72
2024-01-05 15:07:48,72
2024-01-05 15:07:49,72
2024-01-05 15:07:50,72
2024-01-05 15:07:51,72
2024-01-05 15:07:52,72
2024-01-05 15:07:53,72
2024-01-05 15:07:54,72
2024-01-05 15:07:55,71
2024-01-05 15:07:56,71
2024-01-05 15:07:57,71
2024-01-05 15:07:58,71
2024-01-05 15:07:59,71
2024-01-05 15:08:00,71
2024-01-05 15:08:01,71
2024-01-05 15:08:02,71
2024-01-05 15:08:03,71
2024-01-05 15:08:04,71
2024-01-05 15:08:05,71
2024-01-05 15:08:06,71
2024-01-05 15:08:07,71
2024-01-05 15:08:08,71
2024-01-05 15:08:09,71
2024-01-05 15:08:10,70
2024-01-05 15:08:11,70
2024-01-05 15:08:12,70
2024-01-05 15:08:13,70
2024-01-05 15:08:14,70
2024-01-05 15:08:15,70
2024-01-05 15:08:16,70
2024-01-05 15:08:17,70
2024-01-05 15:08:18,70
2024-01-05 15:08:19,70
2024-01-05 15:08:20,70
2024-01-05 15:08:21,70
2024-01-05 15:08:22,70
2024-01-05 15:08:23,70
2024-01-05 15:08:24,70
2024-01-05 15:08:25,70
2024-01-05 15:08:26,70
2024-01-05 15:08:27,70
2024-01-05 15:08:28,70
2024-01-05 15:08:29,70
2024-01-05 15:08:30,73
2024-01-05 15:08:31,73
2024-01-05 15:08:32,73
2024-01-05 15:08:33,73
2024-01-05 15:08:34,73
2024-01-05 15:08:35,74
2024-01-05 15:08:36,74
2024-01-05 15:08:37,74
2024-01-05 15:08:38,74
2024-01-05 15:08:39,74
2024-01-05 15:08:40,74
2024-01-05 15:08:41,74
2024-01-05 15:08:42,74
2024-01-05 15:08:43,74
2024-01-05 15:08:44,74
2024-01-05 15:08:45,75
2024-01-05 15:08:46,75
2024-01-05 15:08:47,75
2024-01-05 15:08:48,75
2024-01-05 15:08:49,75
2024-01-05 15:08:50,75
2024-01-05 15:08:51,75
2024-01-05 15:08:52,75
2024-01-05 15:08:53,75
2024-01-05 15:08:54,75
2024-01-05 15:08:55,76
2024-01-05 15:08:56,76
2024-01-05 15:08:57,76
2024-01-05 15:08:58,76
2024-01-05 15:08:59,76
2024-01-05 15:09:00,79
2024-01-05 15:09:01,79
2024-01-05 15:09:02,79
2024-01-05 15:09:03,79
2024-01-05 15:09:04,79
2024-01-05 15:09:05,78
2024-01-05 15:09:06,78
2024-01-05 15:09:07,78
2024-01-05 15:09:08,78
2024-01-05 15:09:09,78
2024-01-05 15:09:10,76
2024-01-05 15:09:11,76
2024-01-05 15:09:12,76
2024-01-05 15:09:13,76
2024-01-05 15:09:14,76
2024-01-05 15:09:15,77
2024-01-05 15:09:16,77
2024-01-05 15:09:17,77
2024-01-05 15:09:18,77
2024-01-05 15:09:19,77
2024-01-05 15:09:20,78
2024-01-05 15:09:21,78
2024-01-05 15:09:22,78
2024-01-05 15:09:23,78
2024-01-05 15:09:24,78
2024-01-05 15:09:25,76
2024-01-05 15:09:26,76
2024-01-05 15:09:27,76
2024-01-05 15:09:28,76
2024-01-05 15:09:29,76
